QYEAR,GICS_SECTOR_NAME,TICKER,Q_Open_Price,PX_LAST,RETURN,PE_RATIO,PX_TO_BOOK_RATIO,TRAIL_12M_EPS,TOT_DEBT_TO_TOT_EQY,PRICE_TO_FCF,RETURN_COM_EQY,RETURN_ON_ASSET,CUR_MKT_CAP,ADJUSTED_BETA,,,,
2009Q4,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2010Q1,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2010Q2,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2010Q3,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2010Q4,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2011Q1,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2011Q2,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2011Q3,Health Care,ABBV US Equity,,,,,,,,,,,,,,,,
2011Q4,Health Care,ABBV US Equity,,,,,,,0.4023,,,,,,,,,
2012Q1,Health Care,ABBV US Equity,,,,,,,0,,,,,,,,,
2012Q2,Health Care,ABBV US Equity,,,,,,,0,,,,,,,,,
2012Q3,Health Care,ABBV US Equity,,,,,,,0,,,,,,,,,
2012Q4,Health Care,ABBV US Equity,37,34.16,,9.5559,16.0219,3.5748,466.0125,,68.7545,22.674," 53,995.61 ",,,,,
2013Q1,Health Care,ABBV US Equity,34.92,40.78,0.193793911,11.5758,21.8412,3.5229,508.5222,,71.2031,23.2384," 64,323.68 ",,,,,
2013Q2,Health Care,ABBV US Equity,39.96,41.34,0.013732222,12.0622,18.4209,3.4272,414.7836,,68.2995,22.6263," 65,471.36 ",1.900,,,,
2013Q3,Health Care,ABBV US Equity,41.4,44.73,0.082002903,14.3112,19.8548,3.1255,404.2494,12.8433,47.179,17.8102," 70,916.23 ",1.870,,,,
2013Q4,Health Care,ABBV US Equity,44.81,52.81,0.180639392,18.1259,18.6617,2.9135,327.7605,14.5617,105.105,14.6888," 84,013.41 ",1.806,,,,
2014Q1,Health Care,ABBV US Equity,52.12,51.4,-0.026699489,17.3568,17.4003,2.9614,306.7064,15.8647,108.1787,14.8318," 82,036.98 ",1.908,,,,
2014Q2,Health Care,ABBV US Equity,51.62,56.44,0.098054475,19.0496,17.2165,2.9628,282.5029,18.683,95.0319,14.6431," 89,831.23 ",1.883,,,,
2014Q3,Health Care,ABBV US Equity,56.42,57.76,0.023387668,18.9382,19.8121,3.0499,318.4499,19.3783,90.2943,13.0921," 92,026.64 ",1.737,,,,
2014Q4,Health Care,ABBV US Equity,57.93,65.44,0.132963989,20.5474,59.7822,3.1848,859.7589,35.5156,56.9137,6.2563," 104,275.49 ",1.721,,,,
2015Q1,Health Care,ABBV US Equity,65.62,58.54,-0.105440098,17.0764,67.726,3.4281,1109.1503,23.9912,59.7959,6.5612," 93,204.21 ",2.045,,,,
2015Q2,Health Care,ABBV US Equity,58.48,67.19,0.147762214,18.0994,20.2068,3.7123,565.4615,26.7491,38.8733,5.0277," 117,583.39 ",1.505,,,,
2015Q3,Health Care,ABBV US Equity,67.9,54.41,-0.190206876,13.809,18.2905,3.9402,660.6416,19.9117,59.1081,6.7646," 90,063.59 ",1.785,,,,
2015Q4,Health Care,ABBV US Equity,54.68,59.24,0.088770447,14.4875,24.1749,4.0891,802.8137,13.7613,180.6576,12.7701," 96,842.41 ",1.795,,,,
2016Q1,Health Care,ABBV US Equity,58.06,57.12,-0.035786631,13.5396,19.8974,4.2187,687.3358,12.2998,181.4618,13.6187," 92,405.04 ",1.808,,,,
2016Q2,Health Care,ABBV US Equity,56.58,61.91,0.083858543,14.2226,17.8764,4.3529,671.0106,13.216,102.2613,9.4494," 100,130.67 ",1.833,,,,
2016Q3,Health Care,ABBV US Equity,61.98,63.07,0.018736876,14.3935,15.8422,4.3818,576.7507,14.741,106.8832,10.01," 102,712.17 ",1.773,,,,
2016Q4,Health Care,ABBV US Equity,63.02,62.62,-0.007134929,14.1639,21.5106,4.4211,794.6937,15.4875,138.2123,9.9925," 101,763.70 ",1.583,,,,
2017Q1,Health Care,ABBV US Equity,62.92,65.16,0.040562121,14.3738,20.747,4.5333,739.3157,16.0571,130.3807,10.5709," 103,837.46 ",1.428,,,,
2017Q2,Health Care,ABBV US Equity,65.24,72.51,0.112799263,15.5738,19.2313,4.6559,619.6871,17.538,113.1256,9.8581," 115,402.60 ",1.665,,,,
2017Q3,Health Care,ABBV US Equity,72.76,88.86,0.22548614,18.3899,21.21,4.832,565.2011,16.8229,100.6689,9.815," 141,651.25 ",1.225,,,,
2017Q4,Health Care,ABBV US Equity,89.74,96.71,0.088341211,18.9785,30.2089,5.0958,733.1371,16.3853,108.5585,7.7569," 154,390.72 ",1.274,,,,
2007Q4,Information Technology,ACN US Equity,40.25,36.03,,17.2392,13.8431,2.09,0.3198,10.6624,72.6901,13.4275," 28,328.67 ",1.961,,,,
2008Q1,Information Technology,ACN US Equity,36.38,35.17,-0.023868998,15.3581,12.4958,2.29,0.3277,10.3735,72.2442,14.1725," 27,182.94 ",1.219,,,,
2008Q2,Information Technology,ACN US Equity,35.18,40.72,0.157804947,16.3534,12.1802,2.49,0.2108,11.3505,72.4822,14.3285," 31,177.24 ",0.998,,,,
2008Q3,Information Technology,ACN US Equity,39.83,38,-0.066797642,14.2857,10.9372,2.66,0.2593,9.3478,73.4931,14.6183," 28,724.20 ",0.837,,,,
2008Q4,Information Technology,ACN US Equity,37.63,32.79,-0.137105263,11.7001,11.4055,2.8025,0.0939,6.6939,88.7264,16.5163," 24,381.03 ",0.814,,,,
2009Q1,Information Technology,ACN US Equity,32.54,27.49,-0.161634645,9.9174,8.2699,2.7719,0.0533,5.7639,80.2141,16.7263," 20,293.20 ",0.755,,,,
2009Q2,Information Technology,ACN US Equity,27.26,33.46,0.21716988,12.3257,8.0917,2.7146,0.0459,7.1882,65.3926,14.9091," 24,540.27 ",1.027,,,,
2009Q3,Information Technology,ACN US Equity,33.28,37.27,0.113867304,14.0745,9.2042,2.6481,0.0275,7.9662,58.5935,12.8981," 27,352.04 ",0.931,,,,
2009Q4,Information Technology,ACN US Equity,37.04,41.5,0.113496109,16.0962,10.5408,2.5782,0.0781,9.5765,63.7067,13.4526," 30,338.97 ",0.938,,,,
2010Q1,Information Technology,ACN US Equity,41.52,41.95,0.010843373,16.3779,10.0577,2.5614,0.0118,9.6077,57.7408,13.7498," 30,491.70 ",0.921,,,,
2010Q2,Information Technology,ACN US Equity,42.17,38.65,-0.078665077,14.8006,9.0955,2.6114,0.0223,9.164,53.4764,13.391," 27,913.11 ",0.937,,,,
2010Q3,Information Technology,ACN US Equity,38.36,42.49,0.099353169,15.9255,10.3391,2.6681,0.0485,9.5067,62.2353,14.1936," 30,165.01 ",0.928,,,,
2010Q4,Information Technology,ACN US Equity,43.83,48.49,0.141209696,17.2827,8.6355,2.8057,0.1016,11.4737,55.9358,13.4011," 34,566.32 ",1.048,,,,
2011Q1,Information Technology,ACN US Equity,48.66,54.97,0.133635801,18.6068,10.7435,2.9543,0.1124,13.5051,60.2469,15.3105," 43,081.53 ",0.933,,,,
2011Q2,Information Technology,ACN US Equity,54.81,60.42,0.099144988,18.7803,11.343,3.2172,0.1106,13.2317,62.9237,15.7427," 42,878.44 ",0.810,,,,
2011Q3,Information Technology,ACN US Equity,60.19,52.68,-0.128103277,15.192,9.3817,3.4676,0.1016,11.2489,67.8415,15.9463," 40,539.89 ",0.977,,,,
2011Q4,Information Technology,ACN US Equity,52.57,53.23,0.010440395,14.7139,9.7879,3.6177,0.1513,10.1453,62.3925,15.3763," 37,574.74 ",0.854,,,,
2012Q1,Information Technology,ACN US Equity,53.92,64.5,0.211722713,16.8104,9.9773,3.8369,0.1172,11.4501,62.6674,17.0088," 45,437.67 ",0.937,,,,
2012Q2,Information Technology,ACN US Equity,64.63,60.09,-0.068372093,15.5208,10.0158,3.8716,0.1183,10.9829,66.1694,16.9985," 41,628.47 ",0.984,,,,
2012Q3,Information Technology,ACN US Equity,59.79,70.03,0.165418539,18.2261,11.4321,3.8423,0.0007,11.5681,63.6406,15.7639," 48,836.68 ",1.034,,,,
2012Q4,Information Technology,ACN US Equity,69.99,66.5,-0.050406968,16.8683,10.0542,3.9423,0.0006,12.9474,63.1027,16.469," 46,306.23 ",1.065,,,,
2013Q1,Information Technology,ACN US Equity,67.59,75.97,0.142406015,19.2377,9.4981,3.949,0.0005,15.8973,61.8516,19.0763," 52,668.34 ",1.054,,,,
2013Q2,Information Technology,ACN US Equity,76.07,71.96,-0.052783994,17.7275,9.1472,4.0592,0,13.8222,67.6323,19.8951," 49,447.79 ",1.091,,,,
2013Q3,Information Technology,ACN US Equity,72.14,73.64,0.023346304,17.5816,9.8935,4.1885,0.4716,16.2623,72.0815,19.5743," 49,920.56 ",1.317,,,,
2013Q4,Information Technology,ACN US Equity,73.54,82.22,0.116512765,19.2946,11.0692,4.2613,0.479,16.3598,70.6962,20.2582," 55,745.93 ",1.478,,,,
2014Q1,Information Technology,ACN US Equity,81.5,79.72,-0.030406227,18.4783,10.0145,4.3142,0.4578,17.6052,54.1631,17.7553," 53,664.75 ",1.619,,,,
2014Q2,Information Technology,ACN US Equity,79.6,80.84,0.014049172,18.2332,9.5224,4.4337,0.434,18.469,53.2824,17.3684," 54,232.05 ",1.540,,,,
2014Q3,Information Technology,ACN US Equity,81.09,81.32,0.005937655,18.0581,9.3151,4.5032,0.4253,16.2561,55.0213,16.9064," 54,248.57 ",1.489,,,,
2014Q4,Information Technology,ACN US Equity,81.18,89.31,0.098253812,19.1652,10.6549,4.66,0.4453,14.6006,58.0476,17.6957," 59,453.37 ",1.469,,,,
2015Q1,Information Technology,ACN US Equity,89.67,93.69,0.04904266,19.8917,10.2168,4.71,0.4157,15.2923,53.9921,18.2352," 62,128.34 ",1.048,,,,
2015Q2,Information Technology,ACN US Equity,93.56,96.78,0.032981108,20.3844,10.6525,4.7477,0.4209,15.6486,52.4014,17.586," 63,884.75 ",0.987,,,,
2015Q3,Information Technology,ACN US Equity,97.74,98.26,0.015292416,20.3954,10.414,4.8177,0.4127,16.6425,51.4688,16.9018," 64,566.65 ",0.734,,,,
2015Q4,Information Technology,ACN US Equity,98.47,104.5,0.063504987,21.7357,11.4862,4.8077,0.4317,19.0931,53.4347,17.0725," 68,756.29 ",0.583,,,,
2016Q1,Information Technology,ACN US Equity,102.62,115.4,0.10430622,22.8313,10.9564,5.0545,0.3886,21.3955,57.4379,20.9267," 75,429.70 ",0.563,,,,
2016Q2,Information Technology,ACN US Equity,114.76,113.29,-0.018284229,21.9269,10.2488,5.1667,0.3747,19.8134,57.9865,20.7141," 73,850.67 ",0.629,,,,
2016Q3,Information Technology,ACN US Equity,113.66,122.17,0.078382911,22.9567,10.3915,5.3218,0.3325,18.4888,60.0759,21.189," 79,361.63 ",0.644,,,,
2016Q4,Information Technology,ACN US Equity,121.59,117.13,-0.04125399,20.8351,10.141,5.6218,0.3402,15.9577,64.5386,22.3607," 76,243.03 ",0.441,,,,
2017Q1,Information Technology,ACN US Equity,117.38,119.88,0.023478187,21.2659,9.6503,5.6372,0.3191,16.7648,51.5664,19.9322," 77,696.50 ",0.412,,,,
2017Q2,Information Technology,ACN US Equity,118,123.68,0.031698365,21.5394,9.6726,5.742,0.3118,16.6581,46.8388,17.7645," 79,866.64 ",0.415,,,,
2017Q3,Information Technology,ACN US Equity,123.82,135.07,0.092092497,22.8422,9.6008,5.9132,0.2582,18.764,41.7474,15.9133," 87,221.75 ",0.329,,,,
2017Q4,Information Technology,ACN US Equity,135.23,153.09,0.133412305,25.0018,10.6848,6.1232,0.2548,21.847,43.1538,16.4187," 98,530.18 ",0.874,,,,
2007Q4,Health Care,ABT US Equity,25.627,26.8663,,9.7913,2.3422,2.7439,68.6991,11.772,22.6579,9.5038," 86,767.05 ",0.058,,,,
2008Q1,Health Care,ABT US Equity,26.8663,26.3878,-0.017810417,9.4111,2.265,2.8039,73.5392,10.6358,23.8192,9.9315," 85,247.45 ",0.405,,,,
2008Q2,Health Care,ABT US Equity,26.4117,25.3447,-0.039529631,8.4093,2.0608,3.0139,73.2415,9.478,24.3777,10.2919," 81,748.40 ",0.474,,,,
2008Q3,Health Care,ABT US Equity,25.2155,27.5505,0.087032003,9.0511,2.2096,3.0439,54.6086,7.945,26.02,11.4583," 88,762.27 ",0.202,,,,
2008Q4,Health Care,ABT US Equity,27.3974,25.5361,-0.07311664,7.9059,2.268,3.23,65.4782,6.9225,27.6857,11.8849," 82,807.94 ",0.407,,,,
2009Q1,Health Care,ABT US Equity,25.6127,22.8232,-0.106237836,6.8555,1.9658,3.3292,87.3832,6.8167,29.9614,12.4262," 73,714.75 ",0.592,,,,
2009Q2,Health Care,ABT US Equity,22.5457,22.5074,-0.013836798,6.6518,1.7503,3.3837,78.8318,6.6483,27.5379,11.6627," 72,698.38 ",0.442,,,,
2009Q3,Health Care,ABT US Equity,22.4882,23.6701,0.051658566,6.5735,1.716,3.6008,73.2373,6.5869,28.236,12.5401," 76,476.29 ",0.477,,,,
2009Q4,Health Care,ABT US Equity,23.6653,25.8328,0.091368435,6.9946,1.7314,3.6933,70.9692,6.471,28.2893,12.097," 83,508.41 ",0.514,,,,
2010Q1,Health Care,ABT US Equity,25.9285,25.206,-0.024263727,6.6803,1.8651,3.7732,82.4619,5.5659,27.3712,10.7504," 81,793.26 ",0.504,,,,
2010Q2,Health Care,ABT US Equity,25.2634,22.383,-0.111997144,5.7932,1.7357,3.8637,92.43,4.5372,26.7098,10.5216," 72,207.97 ",0.542,,,,
2010Q3,Health Care,ABT US Equity,22.2729,24.9954,0.116713577,6.2593,1.8052,3.9933,87.1261,5.3153,22.1078,8.8124," 80,660.06 ",0.639,,,,
2010Q4,Health Care,ABT US Equity,25.139,22.9237,-0.082883251,5.5422,1.5638,4.1362,83.102,4.597,20.193,8.1769," 74,060.04 ",0.680,,,,
2011Q1,Health Care,ABT US Equity,23.1055,23.4691,0.023791971,5.5441,1.4776,4.2332,75.9788,4.5091,19.7281,7.803," 75,908.89 ",0.649,,,,
2011Q2,Health Care,ABT US Equity,23.517,25.1773,0.072785066,5.766,1.4857,4.3665,68.8301,4.8143,22.2,8.9062," 81,786.37 ",0.660,,,,
2011Q3,Health Care,ABT US Equity,25.1438,24.4691,-0.028128513,5.4423,1.5493,4.4961,67.7279,4.5455,19.7827,7.779," 79,603.32 ",0.601,,,,
2011Q4,Health Care,ABT US Equity,24.3495,26.9046,0.099533698,5.7866,1.7287,4.6494,62.8496,5.6098,20.0727,7.8258," 87,594.85 ",0.624,,,,
2012Q1,Health Care,ABT US Equity,27.072,29.3256,0.089984612,7.3883,1.8127,3.9692,65.1711,6.0118,20.3944,8.2328," 96,369.76 ",0.661,,,,
2012Q2,Health Care,ABT US Equity,29.2539,30.8472,0.051886406,9.4751,2.0047,3.2556,73.6068,6.7736,19.2228,7.894," 101,436.55 ",0.506,,,,
2012Q3,Health Care,ABT US Equity,30.7276,32.8041,0.063438497,13.832,1.9454,2.3716,60.0628,6.8631,25.2956,10.6254," 107,593.52 ",0.461,,,,
2012Q4,Health Care,ABT US Equity,32.7706,31.34,-0.044631616,25.1074,1.8492,1.2482,76.3659,6.5768,23.309,9.3521," 103,533.74 ",0.629,,,,
2013Q1,Health Care,ABT US Equity,32.3,35.32,0.126994257,26.3894,2.4375,1.3384,31.3113,9.3982,21.916,10.0177," 55,476.31 ",0.685,,,,
2013Q2,Health Care,ABT US Equity,35.18,34.88,-0.012457531,27.1903,2.4715,1.2828,35.3784,11.6774,17.1531,7.6664," 54,373.20 ",0.701,,,,
2013Q3,Health Care,ABT US Equity,34.97,33.19,-0.048451835,25.3017,2.2182,1.3118,34.7359,26.5565,11.9857,5.6597," 51,581.42 ",0.853,,,,
2013Q4,Health Care,ABT US Equity,33.17,38.33,0.154865923,27.9994,2.3574,1.369,25.9667,27.5117,9.9245,4.6738," 59,265.30 ",1.021,,,,
2014Q1,Health Care,ABT US Equity,38.09,38.51,0.004696061,33.2178,2.555,1.1593,33.058,29.0094,10.4658,5.7049," 59,423.64 ",1.472,,,,
2014Q2,Health Care,ABT US Equity,38.49,40.9,0.062061802,35.7575,2.6921,1.1438,31.0707,27.6249,10.4314,5.6792," 61,429.29 ",1.466,,,,
2014Q3,Health Care,ABT US Equity,41.18,41.59,0.016870416,33.163,2.7362,1.2541,36.1023,21.4965,8.4492,4.5426," 62,538.84 ",1.378,,,,
2014Q4,Health Care,ABT US Equity,42.05,45.02,0.082471748,32.4898,3.1539,1.3857,36.1847,26.2309,9.7822,5.4278," 67,790.69 ",1.366,,,,
2015Q1,Health Care,ABT US Equity,45.25,46.33,0.029098179,27.864,3.1532,1.6627,40.4903,30.7099,18.5622,9.913," 69,910.94 ",1.198,,,,
2015Q2,Health Care,ABT US Equity,46.33,49.08,0.059356788,26.6683,3.1794,1.8404,37.8838,31.3039,19.3907,10.5584," 73,068.21 ",1.159,,,,
2015Q3,Health Care,ABT US Equity,49.4,40.22,-0.180521597,21.2289,2.842,1.8946,39.3751,27.1827,20.7323,10.8287," 59,945.55 ",1.566,,,,
2015Q4,Health Care,ABT US Equity,40.35,44.91,0.116608652,23.5027,3.1181,1.9108,42.2067,36.1604,20.6987,10.7284," 66,993.14 ",1.688,,,,
2016Q1,Health Care,ABT US Equity,43.94,41.83,-0.068581608,27.2393,2.9657,1.5356,41.2149,35.7721,11.4893,5.9155," 61,625.71 ",1.711,,,,
2016Q2,Health Care,ABT US Equity,41.53,39.31,-0.060243844,26.461,2.7949,1.4856,42.8565,34.6967,10.4297,5.4267," 57,752.36 ",1.712,,,,
2016Q3,Health Care,ABT US Equity,39.31,42.29,0.075807683,35.6033,2.9969,1.1878,40.7255,34.6156,6.5366,3.371," 62,166.10 ",1.755,,,,
2016Q4,Health Care,ABT US Equity,42.06,38.41,-0.091747458,30.6441,2.7545,1.2534,106.2219,27.2729,6.7067,2.9815," 56,551.41 ",1.546,,,,
2017Q1,Health Care,ABT US Equity,38.6334,44.41,0.15620932,31.3254,2.4572,1.4177,75.9945,24.5274,5.7714,2.7198," 76,740.37 ",1.776,,,,
2017Q2,Health Care,ABT US Equity,44.42,48.61,0.094573294,36.2274,2.6725,1.3418,75.5977,24.4105,4.48,2.1103," 84,351.57 ",1.931,,,,
2017Q3,Health Care,ABT US Equity,48.73,53.36,0.097716519,33.5664,2.8996,1.5897,74.5701,22.4451,7.9647,3.7639," 92,709.97 ",2.887,,,,
2017Q4,Health Care,ABT US Equity,53.64,57.07,0.069527736,37.736,3.2206,1.5123,89.7936,22.4225,1.8548,0.74," 99,336.08 ",2.646,,,,
2007Q4,Health Care,ABC US Equity,22.49,22.435,,17.5273,2.5277,1.28,43.3862,12.0383,13.3872,3.5611," 7,493.29 ",0.523,,,,
2008Q1,Health Care,ABC US Equity,22.235,20.49,-0.086694896,15.1778,2.2412,1.35,41.5695,15.3626,13.0964,3.5257," 6,663.59 ",0.686,,,,
2008Q2,Health Care,ABC US Equity,20.72,19.995,-0.024158126,13.9825,2.3323,1.43,45.2675,27.6189,6.9113,1.7945," 6,438.94 ",0.610,,,,
2008Q3,Health Care,ABC US Equity,19.785,18.825,-0.058514629,13.0277,2.1703,1.445,43.8786,9.8388,8.6254,2.0431," 5,966.08 ",0.598,,,,
2008Q4,Health Care,ABC US Equity,18.625,17.83,-0.052855246,11.8329,2.013,1.5068,43.694,15.1671,8.9911,2.0005," 5,570.76 ",0.358,,,,
2009Q1,Health Care,ABC US Equity,18,16.33,-0.084127874,10.3546,1.7873,1.5771,42.0505,9.6656,9.159,2.0804," 4,973.39 ",0.421,,,,
2009Q2,Health Care,ABC US Equity,16.18,17.74,0.086344152,10.744,1.8927,1.6512,42.773,6.8738,17.7245,3.9488," 5,348.61 ",0.629,,,,
2009Q3,Health Care,ABC US Equity,17.85,22.38,0.261555806,12.9409,2.3721,1.7294,43.3652,10.2574,18.5532,3.9037," 6,652.62 ",0.838,,,,
2009Q4,Health Care,ABC US Equity,22.36,26.07,0.164879357,13.8742,2.6996,1.879,50.1977,8.6562,19.926,4.1631," 7,510.37 ",0.876,,,,
2010Q1,Health Care,ABC US Equity,26.29,28.92,0.109321059,14.2444,2.8755,2.0303,47.9889,9.0369,20.7944,4.4082," 8,166.52 ",0.857,,,,
2010Q2,Health Care,ABC US Equity,28.99,31.75,0.097856155,15.0623,3.0457,2.1079,46.4033,12.3091,21.8937,4.6797," 8,970.02 ",0.786,,,,
2010Q3,Health Care,ABC US Equity,31.63,30.66,-0.034330709,14.4262,2.8801,2.1253,45.4788,9.282,22.4572,4.547," 8,549.15 ",0.663,,,,
2010Q4,Health Care,ABC US Equity,30.85,34.12,0.11285062,15.6596,3.1528,2.1789,47.3594,11.1682,22.6532,4.6658," 9,428.98 ",0.647,,,,
2011Q1,Health Care,ABC US Equity,34.26,39.56,0.15943728,17.0712,3.455,2.3174,42.8614,9.5409,22.7768,4.7666," 10,843.18 ",0.406,,,,
2011Q2,Health Care,ABC US Equity,39.75,41.4,0.046511628,16.8441,3.5163,2.4578,42.5236,9.7037,22.8398,4.8547," 11,342.06 ",0.517,,,,
2011Q3,Health Care,ABC US Equity,41.37,37.27,-0.099758454,14.0455,3.393,2.6535,47.6114,9.9952,24.2778,4.8041," 10,035.19 ",0.609,,,,
2011Q4,Health Care,ABC US Equity,37.01,37.19,-0.002146499,13.7623,3.3084,2.7023,66.4126,6.4515,24.1448,4.7043," 9,607.80 ",0.487,,,,
2012Q1,Health Care,ABC US Equity,37.77,39.66,0.066415703,14.3452,3.438,2.7647,63.8775,8.7612,23.2244,4.6558," 10,225.71 ",0.474,,,,
2012Q2,Health Care,ABC US Equity,39.7,39.35,-0.00781644,13.9056,3.3739,2.8298,64.0326,10.2824,22.9199,4.5931," 9,954.09 ",0.652,,,,
2012Q3,Health Care,ABC US Equity,39.53,38.71,-0.016264295,12.3626,3.7119,3.1312,56.8644,8.0567,27.0209,4.7263," 9,740.86 ",0.721,,,,
2012Q4,Health Care,ABC US Equity,38.79,43.18,0.115474038,13.3931,4.2477,3.2241,59.7333,21.2906,27.6804,4.6101," 10,167.84 ",0.637,,,,
2013Q1,Health Care,ABC US Equity,43.59,51.45,0.191523854,15.8251,5.063,3.2512,59.51,10.093,21.1236,3.5206," 11,842.39 ",0.706,,,,
2013Q2,Health Care,ABC US Equity,51.38,55.83,0.085131195,19.6822,5.3285,2.8366,57.7472,10.7587,20.4259,3.3791," 12,891.56 ",0.714,,,,
2013Q3,Health Care,ABC US Equity,56.11,61.1,0.094393695,29.0818,6.0578,2.101,60.2052,23.9282,18.1673,2.5244," 14,108.18 ",0.455,,,,
2013Q4,Health Care,ABC US Equity,61.18,70.31,0.150736498,45.2082,7.2097,1.5553,80.958,27.5624,13.3687,1.7368," 16,173.56 ",0.925,,,,
2014Q1,Health Care,ABC US Equity,70.11,65.59,-0.067131276,44.9597,6.9555,1.4589,65.1101,27.5624,19.6324,2.4178," 15,033.30 ",1.053,,,,
2014Q2,Health Care,ABC US Equity,65.6,72.66,0.107790822,61.6696,8.2043,1.1782,100.4595,47.6122,11.7926,1.3959," 16,409.53 ",1.136,,,,
2014Q3,Health Care,ABC US Equity,72.67,77.3,0.06385907,61.9195,8.7657,1.2484,101.9793,14.421,12.93,1.367," 17,344.70 ",1.462,,,,
2014Q4,Health Care,ABC US Equity,78.21,90.16,0.166364812,497.5635,11.1832,0.1812,150.9543,6.5223,1.7505,0.1573," 19,717.26 ",1.439,,,,
2015Q1,Health Care,ABC US Equity,90.61,113.67,0.260758651,626.3141,13.116,-2.9031,209.0913,9.1856,-32.4152,-2.7796," 24,962.50 ",0.682,,,,
2015Q2,Health Care,ABC US Equity,113.93,106.34,-0.064484912,626.3141,14.6129,-2.1431,238.0105,6.9627,-24.2209,-1.7987," 23,361.36 ",1.141,,,,
2015Q3,Health Care,ABC US Equity,107.17,94.99,-0.10673312,626.3141,31.8837,-0.6939,566.6981,5.5947,-10.5743,-0.5498," 20,537.04 ",1.403,,,,
2015Q4,Health Care,ABC US Equity,94.99,103.71,0.091799137,55.7635,16.459,1.8598,391.8621,6.3473,25.6509,1.414," 21,326.19 ",1.479,,,,
2016Q1,Health Care,ABC US Equity,102.31,86.55,-0.165461383,12.5232,8.848,6.9112,204.8292,5.0871,73.5436,5.0768," 19,510.53 ",1.540,,,,
2016Q2,Health Care,ABC US Equity,86.61,79.32,-0.083535529,10.5998,9.0596,7.4832,234.5116,6.3845,95.247,5.5542," 17,121.60 ",1.451,,,,
2016Q3,Health Care,ABC US Equity,79.29,80.78,0.018406455,12.5839,8.3477,6.4193,196.6138,6.323,104.0086,4.6361," 19,216.87 ",1.419,,,,
2016Q4,Health Care,ABC US Equity,80.68,78.19,-0.032062392,12.9119,8.0159,6.0557,247.6664,11.216,78.7652,4.1609," 17,013.45 ",1.104,,,,
2017Q1,Health Care,ABC US Equity,78.51,88.5,0.131858294,16.954,7.6388,5.22,176.1538,14.1334,48.8749,3.449," 19,229.25 ",1.495,,,,
2017Q2,Health Care,ABC US Equity,88.41,94.53,0.068135593,18.0406,8.1086,5.2398,148.2628,21.6858,38.5648,2.5681," 20,641.20 ",1.511,,,,
2017Q3,Health Care,ABC US Equity,94.86,82.75,-0.124616524,14.3929,8.7379,5.7494,166.729,17.3668,17.3818,1.0572," 18,131.48 ",3.122,,,,
2017Q4,Health Care,ABC US Equity,82.97,91.82,0.109607251,15.7351,6.9794,5.8354,161.3215,12.9858,39.2332,2.7862," 20,024.29 ",3.399,,,,
2007Q4,Information Technology,ADBE US Equity,43.89,42.73,,29.8086,5.5212,1.4335,0,19.0267,14.7688,12.398," 24,517.96 ",1.468,,,,
2008Q1,Information Technology,ADBE US Equity,42.9,35.59,-0.167095717,22.5253,5.0469,1.58,11.7982,14.0581,17.9178,14.2166," 20,249.14 ",1.471,,,,
2008Q2,Information Technology,ADBE US Equity,36.56,39.39,0.106771565,23.1706,5.1686,1.7,8.662,15.362,18.6597,14.8622," 20,948.51 ",1.242,,,,
2008Q3,Information Technology,ADBE US Equity,39.23,39.47,0.002030972,23.9212,4.7987,1.65,8.0065,17.8292,18.6306,15.0038," 20,937.03 ",0.774,,,,
2008Q4,Information Technology,ADBE US Equity,39.42,21.29,-0.46060299,12.1657,2.5397,1.75,7.9359,9.8446,19.2446,15.1156," 11,304.06 ",1.493,,,,
2009Q1,Information Technology,ADBE US Equity,21.1109,21.39,0.004697041,12.7951,2.4311,1.6717,7.5903,9.8796,19.201,14.4074," 11,209.12 ",1.832,,,,
2009Q2,Information Technology,ADBE US Equity,20.93,28.3,0.323048153,19.2187,3.0919,1.4725,7.2901,13.7093,16.2872,12.496," 14,857.44 ",1.619,,,,
2009Q3,Information Technology,ADBE US Equity,28.38,33.04,0.167491166,23.934,3.6926,1.3805,7.4554,15.8828,14.6585,11.4556," 17,345.93 ",1.394,,,,
2009Q4,Information Technology,ADBE US Equity,32.66,36.78,0.113196126,41.8904,3.9307,0.878,20.4475,19.3211,8.3112,5.8992," 19,263.90 ",1.382,,,,
2010Q1,Information Technology,ADBE US Equity,36.65,35.37,-0.038336052,44.3791,3.5961,0.797,28.8808,21.0115,7.3033,5.165," 18,538.11 ",1.301,,,,
2010Q2,Information Technology,ADBE US Equity,35.54,26.43,-0.252756573,30.5017,2.6797,0.8665,28.8419,16.6542,7.6107,5.398," 13,913.36 ",1.368,,,,
2010Q3,Information Technology,ADBE US Equity,26.52,26.15,-0.010594022,25.5184,2.6385,1.0248,29.9802,15.0754,9.6895,6.8127," 13,734.62 ",1.337,,,,
2010Q4,Information Technology,ADBE US Equity,26.31,30.78,0.177055449,20.3075,2.9752,1.5157,29.9106,16.9115,15.3661,10.0455," 15,658.30 ",1.157,,,,
